Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019
"5503","Micronesia","6601","Land area","5110","Area","1000 ha","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000","317.000000"
"5503","Micronesia","6602","Agriculture","5110","Area","1000 ha","108.600000","106.600000","111.600000","111.600000","111.700000","111.700000","106.700000","106.700000","106.700000","104.700000","103.700000","103.700000","103.700000","102.700000","102.700000","102.700000","101.700000","101.700000","100.700000","101.700000","103.700000","103.700000","103.700000","103.700000","103.700000","103.700000","102.700000","102.700000","102.700000","94.660000","102.200000","102.200000","100.200000","100.200000","100.200000","100.200000","100.200000","96.200000","96.200000","96.200000","96.200000","96.200000","96.200000","97.200000","97.200000","97.200000","94.900000","94.900000","93.400000","93.400000","93.400000","92.400000","89.000000","89.000000","88.000000","88.000000","88.000000","85.840000","85.840000"
"5503","Micronesia","6610","Agricultural land","5110","Area","1000 ha","108.600000","106.600000","111.600000","111.600000","111.700000","111.700000","106.700000","106.700000","106.700000","104.700000","103.700000","103.700000","103.700000","102.700000","102.700000","102.700000","101.700000","101.700000","100.700000","101.700000","103.700000","103.700000","103.700000","103.700000","103.700000","103.700000","102.700000","102.700000","102.700000","94.660000","102.200000","102.200000","100.200000","100.200000","100.200000","100.200000","100.200000","96.200000","96.200000","96.200000","96.200000","96.200000","96.200000","97.200000","97.200000","97.200000","94.900000","94.900000","93.400000","93.400000","93.400000","92.400000","89.000000","89.000000","88.000000","88.000000","88.000000","85.840000","85.840000"
"5503","Micronesia","6620","Cropland","5110","Area","1000 ha","80.600000","80.600000","85.600000","85.600000","85.700000","85.700000","80.700000","80.700000","80.700000","78.700000","78.700000","78.700000","78.700000","78.700000","78.700000","78.700000","78.700000","78.700000","79.700000","80.700000","82.700000","82.700000","82.700000","83.700000","83.700000","83.700000","83.700000","83.700000","83.700000","83.700000","84.200000","84.200000","82.200000","82.200000","82.200000","82.200000","82.200000","79.200000","79.200000","79.200000","79.200000","79.200000","79.200000","80.200000","80.200000","80.200000","77.700000","77.700000","76.200000","76.200000","76.200000","75.200000","74.700000","74.700000","73.700000","73.700000","73.700000","72.370000","72.370000"
"5503","Micronesia","6621","Arable land","5110","Area","1000 ha","7.300000","7.300000","7.300000","7.300000","7.300000","7.300000","7.300000","7.300000","7.300000","7.300000","7.300000","7.300000","7.300000","7.300000","7.300000","7.300000","7.300000","7.300000","7.300000","8.300000","8.300000","8.300000","8.300000","8.300000","8.300000","8.300000","8.300000","8.300000","8.300000","8.300000","8.800000","8.800000","8.800000","8.800000","8.800000","8.800000","8.800000","8.800000","8.800000","8.800000","8.800000","8.800000","8.800000","9.800000","9.800000","9.800000","8.050000","8.050000","7.550000","7.550000","7.550000","7.550000","7.550000","7.550000","7.550000","7.550000","7.550000","7.380000","7.380000"
"5503","Micronesia","6650","Land under permanent crops","5110","Area","1000 ha","73.300000","73.300000","78.300000","78.300000","78.400000","78.400000","73.400000","73.400000","73.400000","71.400000","71.400000","71.400000","71.400000","71.400000","71.400000","71.400000","71.400000","71.400000","72.400000","72.400000","74.400000","74.400000","74.400000","75.400000","75.400000","75.400000","75.400000","75.400000","75.400000","75.400000","75.400000","75.400000","73.400000","73.400000","73.400000","73.400000","73.400000","70.400000","70.400000","70.400000","70.400000","70.400000","70.400000","70.400000","70.400000","70.400000","69.650000","69.650000","68.650000","68.650000","68.650000","67.650000","67.150000","67.150000","66.150000","66.150000","66.150000","64.990000","64.990000"
"5503","Micronesia","6655","Land under perm. meadows and pastures","5110","Area","1000 ha","28.000000","26.000000","26.000000","26.000000","26.000000","26.000000","26.000000","26.000000","26.000000","26.000000","25.000000","25.000000","25.000000","24.000000","24.000000","24.000000","23.000000","23.000000","21.000000","21.000000","21.000000","21.000000","21.000000","20.000000","20.000000","20.000000","19.000000","19.000000","19.000000","10.960000","18.000000","18.000000","18.000000","18.000000","18.000000","18.000000","18.000000","17.000000","17.000000","17.000000","17.000000","17.000000","17.000000","17.000000","17.000000","17.000000","17.200000","17.200000","17.200000","17.200000","17.200000","17.200000","14.300000","14.300000","14.300000","14.300000","14.300000","13.470000","13.470000"
"5503","Micronesia","6646","Forest land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"169.920000","169.926000","169.932000","169.938000","169.944000","169.950000","169.956000","169.962000","169.968000","169.974000","169.980000","169.941000","169.902000","169.863000","169.824000","169.785000","169.746000","169.707000","169.668000","169.629000","169.590000","169.738000","169.886000","170.034000","170.182000","170.330000","168.320000","168.430000","168.550000","168.660000"
"5503","Micronesia","6646","Forest land","72151","Carbon stock in living biomass","million tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.800000","32.862800","32.908500","32.954200","33.000000","33.045700","33.091400","33.137200","33.182900","33.228700","33.274400","33.308400","33.342300","33.376300","33.410300","33.444200","33.478200","33.512200","33.546100","33.580100","33.614100","33.644800","33.675500","33.706200","33.737000","33.767700","34.017000","34.047700","34.081000","34.111700"
"5503","Micronesia","6717","Naturally regenerating forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.000000","107.375000","107.540000","107.705000","107.870000","108.035000","108.200000","108.365000","108.530000","108.695000","108.860000","109.025000","109.190000","109.355000","109.520000","109.685000","109.850000","110.015000","110.180000","110.345000","110.510000","110.572000","110.634000","110.696000","110.758000","110.820000","108.720000","108.750000","108.780000","108.810000"
"5503","Micronesia","6716","Planted Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.000000","23.078000","22.776000","22.474000","22.172000","21.870000","21.568000","21.266000","20.964000","20.662000","20.360000","20.058000","19.756000","19.454000","19.152000","18.850000","18.548000","18.246000","17.944000","17.642000","17.340000","17.340000","17.340000","17.340000","17.340000","17.340000","17.340000","17.340000","17.340000","17.340000"
"5503","Micronesia","6670","Other land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52.420000","44.874000","44.868000","46.862000","46.856000","46.850000","46.844000","46.838000","50.832000","50.826000","50.820000","50.859000","50.898000","50.937000","49.976000","50.015000","50.054000","52.393000","52.432000","53.971000","54.010000","53.862000","54.714000","57.966000","57.818000","58.670000","60.680000","60.570000","62.610000","62.500000"
"5503","Micronesia","6690","Land area equipped for irrigation","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.100000","0.100000","0.100000","0.100000","0.400000","0.400000","0.400000","0.400000","0.400000","0.300000","0.300000","0.300000","0.300000","0.300000","0.300000","0.300000","0.300000","0.300000","0.300000","0.300000","0.630000","0.630000"
"5503","Micronesia","6671","Agriculture area under organic agric.","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.600000","1.600000","1.600000","1.600000","1.600000",
"5503","Micronesia","6672","Agriculture area certified organic","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.600000","1.600000","1.600000","1.600000","1.600000",
"5503","Micronesia","6714","Primary Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57.836000","58.182200","58.528400","58.874600","59.220800","59.567000","59.913200","60.259400","60.605600","60.951800","61.298000","61.644200","61.990400","62.336600","62.682800","63.029000","63.375200","63.721400","64.067600","64.413800","64.760000","64.666600","64.573200","64.479800","64.386400","64.293000","64.293000","64.293000",,
"5504","Polynesia","6600","Country area","5110","Area","1000 ha","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","851.700000","798.800000","798.800000","798.800000","798.800000","798.800000","798.800000","798.800000","798.800000","798.800000","798.800000","798.800000","798.800000","798.800000","798.800000","798.800000","798.800000","798.800000","798.800000","798.800000","798.800000"
"5504","Polynesia","6601","Land area","5110","Area","1000 ha","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","813.700000","794.800000","794.800000","794.800000","794.800000","794.800000","794.800000","794.800000","794.800000","794.800000","794.800000","794.800000","794.800000","794.800000","794.800000","794.800000","794.800000","794.800000","794.800000","794.800000","794.800000"
"5504","Polynesia","6602","Agriculture","5110","Area","1000 ha","145.470000","147.570000","148.570000","148.570000","154.570000","155.570000","155.570000","156.570000","159.570000","159.070000","159.570000","160.570000","161.570000","163.570000","164.570000","167.570000","169.570000","169.370000","171.870000","173.370000","176.370000","176.370000","175.970000","176.370000","176.470000","177.870000","175.170000","175.470000","151.670000","151.470000","151.670000","148.770000","149.090000","148.420000","149.740000","150.060000","148.390000","148.750000","149.220000","145.170000","144.710000","144.550000","142.204000","139.820000","138.440000","137.250000","135.470000","133.600000","131.590000","137.780000","144.860000","152.680000","159.050000","166.420000","175.410000","175.360000","175.230000","175.110000","175.110000"
"5504","Polynesia","6610","Agricultural land","5110","Area","1000 ha","145.470000","147.570000","148.570000","148.570000","154.570000","155.570000","155.570000","156.570000","159.570000","159.070000","159.570000","160.570000","161.570000","163.570000","164.570000","167.570000","169.570000","169.370000","171.870000","173.370000","176.370000","176.370000","175.970000","176.370000","176.470000","177.870000","175.170000","175.470000","151.670000","151.470000","151.670000","148.770000","149.090000","148.420000","149.740000","150.060000","148.390000","148.750000","149.220000","145.170000","144.710000","144.550000","142.204000","139.820000","138.440000","137.250000","135.470000","133.600000","131.590000","137.780000","144.860000","152.680000","159.050000","166.420000","175.410000","175.360000","175.230000","175.110000","175.110000"
"5504","Polynesia","6620","Cropland","5110","Area","1000 ha","123.300000","125.400000","125.400000","125.400000","131.400000","132.400000","132.400000","133.400000","135.400000","134.900000","135.400000","135.400000","136.400000","137.400000","138.400000","141.400000","143.400000","143.200000","145.700000","147.200000","150.200000","150.200000","149.800000","150.200000","150.300000","151.700000","149.000000","149.300000","124.500000","124.300000","124.500000","121.600000","121.920000","121.250000","122.570000","122.890000","121.220000","121.560000","121.560000","117.040000","116.610000","116.480000","114.180000","111.790000","109.410000","108.220000","106.440000","103.570000","101.560000","106.750000","112.830000","119.650000","125.020000","131.390000","138.300000","138.230000","138.100000","137.940000","137.940000"
"5504","Polynesia","6621","Arable land","5110","Area","1000 ha","28.000000","31.000000","31.000000","31.000000","32.000000","32.000000","32.000000","33.000000","35.000000","35.500000","36.000000","36.000000","36.000000","36.000000","37.000000","37.000000","37.000000","37.000000","37.500000","38.000000","38.000000","38.000000","38.600000","40.000000","40.000000","40.400000","40.700000","41.000000","41.500000","42.000000","42.100000","40.200000","40.270000","41.340000","41.410000","41.480000","40.550000","40.640000","40.390000","38.340000","38.680000","38.020000","38.360000","37.210000","36.060000","36.310000","35.760000","34.630000","33.870000","37.810000","41.610000","47.010000","50.960000","55.910000","61.320000","61.310000","61.260000","61.190000","61.190000"
"5504","Polynesia","6650","Land under permanent crops","5110","Area","1000 ha","95.300000","94.400000","94.400000","94.400000","99.400000","100.400000","100.400000","100.400000","100.400000","99.400000","99.400000","99.400000","100.400000","101.400000","101.400000","104.400000","106.400000","106.200000","108.200000","109.200000","112.200000","112.200000","111.200000","110.200000","110.300000","111.300000","108.300000","108.300000","83.000000","82.300000","82.400000","81.400000","81.650000","79.910000","81.160000","81.410000","80.670000","80.920000","81.170000","78.700000","77.930000","78.460000","75.820000","74.580000","73.350000","71.910000","70.680000","68.940000","67.690000","68.940000","71.220000","72.640000","74.060000","75.480000","76.980000","76.920000","76.840000","76.750000","76.750000"
"5504","Polynesia","6655","Land under perm. meadows and pastures","5110","Area","1000 ha","22.170000","22.170000","23.170000","23.170000","23.170000","23.170000","23.170000","23.170000","24.170000","24.170000","24.170000","25.170000","25.170000","26.170000","26.170000","26.170000","26.170000","26.170000","26.170000","26.170000","26.170000","26.170000","26.170000","26.170000","26.170000","26.170000","26.170000","26.170000","27.170000","27.170000","27.170000","27.170000","27.170000","27.170000","27.170000","27.170000","27.170000","27.190000","27.660000","28.130000","28.100000","28.070000","28.024000","28.030000","29.030000","29.030000","29.030000","30.030000","30.030000","31.030000","32.030000","33.030000","34.030000","35.030000","37.110000","37.130000","37.130000","37.170000","37.170000"
"5504","Polynesia","6646","Forest land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"391.720000","391.673000","391.626000","391.579000","391.532000","391.485000","391.438000","391.391000","391.344000","391.297000","391.250000","390.826000","390.402000","389.978000","389.554000","389.130000","388.706000","388.282000","387.858000","387.434000","387.010000","386.508000","386.006000","385.504000","385.002000","384.500000","384.000000","383.500000","383.000000","382.500000"
"5504","Polynesia","6646","Forest land","72151","Carbon stock in living biomass","million tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.005400","27.021000","27.036600","27.052100","27.067700","27.083300","27.098900","27.114400","27.130000","27.145600","27.161100","27.149800","27.138400","27.127100","27.115700","27.104400","27.093000","27.081700","27.070300","27.059000","27.047600","27.028200","27.008800","26.989300","26.969900","26.950500","26.934500","26.916600","26.900900","26.880300"
"5504","Polynesia","6717","Naturally regenerating forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"376.920000","376.390000","375.860000","375.330000","374.800000","374.270000","373.740000","373.210000","372.680000","372.150000","371.620000","371.092000","370.564000","370.036000","369.508000","368.980000","368.452000","367.924000","367.396000","366.868000","366.340000","365.824000","365.308000","364.792000","364.276000","363.760000","363.260000","362.760000","362.260000","361.760000"
"5504","Polynesia","6716","Planted Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.280000","11.764000","12.248000","12.732000","13.216000","13.700000","14.184000","14.668000","15.152000","15.636000","16.120000","16.224000","16.328000","16.432000","16.536000","16.640000","16.744000","16.848000","16.952000","17.056000","17.160000","17.176000","17.192000","17.208000","17.224000","17.240000","17.240000","17.240000","17.240000","17.240000"
"5504","Polynesia","6670","Other land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"270.510000","270.357000","273.304000","273.031000","273.748000","272.475000","272.202000","273.919000","273.606000","273.183000","258.380000","259.264000","259.848000","262.618000","265.426000","267.230000","268.844000","271.048000","273.342000","275.776000","270.010000","263.432000","256.114000","250.246000","243.378000","234.890000","235.440000","236.070000","236.690000","237.190000"
"5504","Polynesia","6680","Inland waters","5110","Area","1000 ha","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","38.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000","4.000000"
"5504","Polynesia","6690","Land area equipped for irrigation","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.000000","1.066000","1.066000","1.065000","1.065000","1.064000","1.064000","1.063000","1.063000","1.062000","1.062000","1.061000","1.060000","1.060000","1.060000","1.060000","1.060000","1.060000","1.060000","1.060000"
"5504","Polynesia","6671","Agriculture area under organic agric.","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.400000","7.400000","7.400000","9.910000","11.660000","33.930000","36.480000","36.480000","35.760000","30.530000","43.570000","31.000000","30.027000","43.957000"
"5504","Polynesia","6672","Agriculture area certified organic","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.660000","11.320000","0.020000","2.520000","2.520000","2.260000","30.030000","43.470000","30.790000","29.813000","43.952000"
"5504","Polynesia","6714","Primary Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000","49.620000",,
"5706","European Union (28)","6600","Country area","5110","Area","1000 ha","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","400304.511000","425497.911000","438289.911000","438290.911000","438292.911000","438300.911000","438300.911000","438293.911000","438293.911000","438267.911000","438269.911000","438300.911000","438341.311000","438312.911000","438314.911000","438343.911000","438341.911000","438343.411000","438356.911000","438380.611000","438381.511000","438418.511000","449740.572000","449742.712000","449746.889000","449765.389000","449745.912000","449749.417900","449791.489600"
"5706","European Union (28)","6601","Land area","5110","Area","1000 ha","386969.570000","386967.570000","386968.570000","386968.570000","386967.570000","386966.570000","386965.570000","386964.570000","386964.570000","386963.570000","386962.570000","386962.570000","386962.570000","386959.570000","386947.570000","386939.570000","386937.570000","386937.570000","386933.570000","386925.570000","386923.570000","386922.570000","386918.570000","386919.570000","386919.570000","386919.570000","386919.570000","386918.570000","386819.570000","386819.570000","386830.570000","411165.270000","423700.270000","423704.270000","423701.270000","423710.270000","423701.270000","423697.270000","423694.270000","423804.816000","423751.816000","423632.816000","423681.016000","423655.016000","423626.016000","423560.016000","423555.016000","423499.136000","423592.096000","423721.236000","423711.816000","423726.786000","423865.836000","423940.576000","423878.230000","423917.470000","423917.315000","423920.657900","423909.058600"
"5706","European Union (28)","6602","Agriculture","5110","Area","1000 ha","211996.100000","211740.100000","211161.300000","210418.100000","209592.700000","209132.400000","208935.100000","208043.400000","207992.600000","205931.000000","203847.600000","203141.800000","202413.500000","201946.700000","201386.600000","200802.300000","200496.300000","200448.200000","199844.900000","199136.500000","198687.000000","198494.400000","197335.300000","197078.900000","196670.700000","196278.400000","195974.400000","195529.900000","195018.700000","194409.300000","191062.800000","200353.400000","206059.700000","205535.300000","203823.400000","203576.800000","203069.400000","202442.600000","201915.900000","199648.180000","197424.920000","195042.850000","193234.890000","192186.430000","192006.480000","191157.540000","188834.940000","189672.410000","188281.460000","186641.260000","185611.900000","184708.510000","185300.285100","185334.395400","185171.551800","184347.509500","184122.678400","183862.910300","185067.296900"
"5706","European Union (28)","6610","Agricultural land","5110","Area","1000 ha","211996.100000","211740.100000","211161.300000","210418.100000","209592.700000","209132.400000","208935.100000","208043.400000","207992.600000","205931.000000","203847.600000","203141.800000","202413.500000","201946.700000","201386.600000","200802.300000","200496.300000","200448.200000","199844.900000","199136.500000","198687.000000","198494.400000","197335.300000","197078.900000","196670.700000","196278.400000","195974.400000","195529.900000","195018.700000","194409.300000","191062.800000","200353.400000","206059.700000","205535.300000","203823.400000","203576.800000","203069.400000","202442.600000","201915.900000","199648.180000","197424.920000","195042.850000","193234.890000","192186.430000","192006.480000","191157.540000","188834.940000","189672.410000","188281.460000","186641.260000","185611.900000","184708.510000","184380.530000","182707.121000","182406.049000","181651.523800","181682.660900","181094.421200","182446.442400"
"5706","European Union (28)","6620","Cropland","5110","Area","1000 ha","136181.700000","135951.100000","135576.500000","134821.600000","134039.500000","133052.400000","132614.400000","131842.100000","131595.500000","130750.200000","128334.700000","127884.700000","127341.900000","127322.400000","126935.900000","126624.400000","126517.100000","126729.600000","126281.000000","125893.500000","125728.600000","125663.700000","125282.400000","125505.700000","125410.200000","125329.600000","125316.400000","124848.600000","123867.200000","123643.100000","122687.300000","129277.600000","133308.000000","132364.600000","130599.900000","130965.900000","131123.700000","130135.500000","129652.500000","128681.720000","126040.840000","124406.230000","123238.380000","123134.810000","122676.640000","122102.850000","119803.260000","120368.000000","120125.150000","119044.620000","118697.670000","119363.680000","118467.040000","118346.301000","117925.189000","117369.118800","117427.734900","116963.417600","117497.163600"
"5706","European Union (28)","6621","Arable land","5110","Area","1000 ha","123297.700000","123002.100000","122488.500000","121672.600000","120892.500000","119798.400000","119258.400000","118524.100000","118223.500000","117165.200000","114762.700000","114286.700000","113635.100000","113535.400000","113075.200000","112756.900000","112714.600000","112934.100000","112647.500000","112394.200000","112279.100000","112262.700000","111758.400000","112082.700000","112089.600000","112099.800000","112193.600000","111799.800000","110834.000000","110614.300000","109862.200000","116406.900000","120482.100000","119614.300000","118045.700000","118471.400000","118555.800000","117377.800000","116796.300000","115868.470000","113217.560000","111902.540000","110811.230000","110799.120000","110256.280000","109852.080000","107661.780000","108254.010000","108094.270000","107035.860000","106905.670000","107246.690000","106550.880000","106410.240000","105909.111000","105548.896500","105563.960800","104969.728300","105504.827400"
"5706","European Union (28)","6650","Land under permanent crops","5110","Area","1000 ha","12884.000000","12949.000000","13088.000000","13149.000000","13147.000000","13254.000000","13356.000000","13318.000000","13372.000000","13585.000000","13572.000000","13598.000000","13706.800000","13787.000000","13860.700000","13867.500000","13802.500000","13795.500000","13633.500000","13499.300000","13449.500000","13401.000000","13524.000000","13423.000000","13320.600000","13229.800000","13122.800000","13048.800000","13033.200000","13028.800000","12825.100000","12870.700000","12825.900000","12750.300000","12554.200000","12494.500000","12567.900000","12757.700000","12856.200000","12813.250000","12823.280000","12503.690000","12427.150000","12335.690000","12420.360000","12250.770000","12141.480000","12113.990000","12030.880000","12008.760000","11792.000000","12116.990000","11916.160000","11936.061000","12016.078000","11820.232300","11863.589000","11993.289300","11993.235200"
"5706","European Union (28)","6655","Land under perm. meadows and pastures","5110","Area","1000 ha","75814.400000","75789.000000","75584.800000","75596.500000","75553.200000","76080.000000","76320.700000","76201.300000","76397.100000","75180.800000","75512.900000","75257.100000","75071.600000","74624.300000","74450.700000","74177.900000","73979.200000","73718.600000","73563.900000","73243.000000","72958.400000","72830.700000","72052.900000","71573.200000","71260.500000","70948.800000","70658.000000","70681.300000","71151.500000","70766.200000","68375.500000","71075.800000","72751.700000","73170.700000","73223.500000","72610.900000","71945.700000","72307.100000","72263.400000","70966.460000","71383.780000","70636.450000","69996.350000","69051.390000","69329.640000","69054.360000","69031.460000","69304.130000","68156.040000","67596.400000","66899.140000","65344.530000","65913.490000","64342.750000","64477.870000","64280.874000","64254.076200","64129.125500","64947.485800"
"5706","European Union (28)","6646","Forest land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133076.931000","133728.815900","144793.798700","150005.222600","150683.386400","151361.550300","152039.714200","152717.878000","153396.041900","154074.205700","154752.369600","155244.363900","155736.358300","156228.352600","156720.347000","157212.341300","157704.335600","158196.330000","158688.324300","159180.318700","159672.313000","160020.223000","160368.133000","160716.043000","161063.953000","161411.863000","161628.530200","161848.308400","162040.110000","162231.750000"
"5706","European Union (28)","6646","Forest land","72151","Carbon stock in living biomass","million tonnes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6537.246300","6619.506700","7476.396900","7916.139700","8012.712400","8109.285100","8205.857800","8302.430400","8399.003100","8495.575800","8592.148500","8698.931100","8805.713700","8912.496300","9019.278900","9126.061500","9232.844100","9339.626700","9446.409300","9553.191900","9659.974500","9837.511300","10015.048000","10192.584800","10370.121500","10547.658300","10669.820600","10744.809700","10813.578100","10891.194600"
"5706","European Union (28)","6717","Naturally regenerating forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94065.719300","94289.204800","103865.120200","105301.702900","105543.763600","105785.824200","106027.884900","106269.945600","106512.006300","106754.066900","106996.127600","106956.964000","106917.800500","106878.636900","106839.473300","106800.309800","106761.146200","106721.982600","106682.819000","106643.655500","106604.491900","106517.922300","106431.352700","106344.783200","106258.213600","106171.644000","106441.311200","106432.474500","106403.690000","106375.950000"
"5706","European Union (28)","6716","Planted Forest","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39836.740000","40232.697000","41689.324000","45431.723000","45835.384000","46239.045000","46642.706000","47046.367000","47450.028000","47853.689000","48257.350000","48747.496000","49237.642000","49727.788000","50217.934000","50708.080000","51198.226000","51688.372000","52178.518000","52668.664000","53158.810000","53575.090000","53991.370000","54407.650000","54823.930000","55240.210000","55172.230000","55388.840000","55597.420000","55804.800000"
"5706","European Union (28)","6670","Other land","5110","Area","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59339.339000","62044.954100","66024.071300","67641.347400","67491.583600","68522.319700","68099.755800","67919.992000","67864.628100","67710.164300","69395.620400","71073.886100","72844.961700","74272.327400","74739.393000","74398.348700","74689.294400","76514.700000","75129.355700","76121.271300","77397.917000","78068.947000","78638.697000","77835.761900","77590.681600","77342.969200","77989.584300","77994.482200","78065.791500","76668.629100"
"5706","European Union (28)","6680","Inland waters","5110","Area","1000 ha","13334.941000","13336.941000","13335.941000","13335.941000","13336.941000","13337.941000","13338.941000","13339.941000","13339.941000","13340.941000","13341.941000","13341.941000","13341.941000","13344.941000","13356.941000","13364.941000","13366.941000","13366.941000","13370.941000","13378.941000","13380.941000","13381.941000","13385.941000","13384.941000","13384.941000","13384.941000","13384.941000","13385.941000","13484.941000","13484.941000","13473.941000","14332.641000","14589.641000","14586.641000","14591.641000","14590.641000","14599.641000","14596.641000","14599.641000","14462.295000","14518.295000","14668.295000","14660.295000","14658.295000","14689.295000","14783.295000","14787.295000","14844.675000","14760.215000","14653.775000","14245.095000","14268.125000","14157.155000","14085.575000","14157.569000","14105.189000","14107.207000","14106.500000","14116.177000"
